	Domain	Phylum	Class	Order	Family	Genus	Species
dd5e96e302e68f635fddc6328aa15195	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae		
73a5686d8a66f864e76a33bd181fa465	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
a2d8bbb6d1c61b3a2c656e66eef4191d	Bacteria	Proteobacteria	Deltaproteobacteria	DeltaproteobacteriaIncertaeSedis	Syntrophorhabdaceae	Syntrophorhabdus	
51b5c04676098d76d173c8c48165cd77	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium9	
ec09759d7e33aeddd9ac3cd2f07e45dd	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Duganella	
890ecbfe2b2e66e6cf628259cc6296c9	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
67be11fa6f6ca5454bf0874128a3ade5	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae		
cf715a2c3d3eebf6f61432b086e6e48c	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
e59cac215bb3b16843b2558ce965ebf1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
3dd1f4c70b4dc47d67327558f8eea751	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	
4f72cf54bc8cc844b2fb5d5465cb1de7	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	
f83a5e1df1c925f384f03adec761966f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
c09c9e39df649b0c7a12a331bf674393	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	
61f2fc413e268bc09687b71df8d60453	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
437786a0edc72d91579eb3f2b5fb267d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
dddb52c2588dbae0544e2e31a2c6f4b5	Bacteria	Firmicutes	Clostridia	Clostridiales			
94381a6a12b9f78ef5725680755913e0	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
826e5c54fdfb63b173ea128db13a7852	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	
2d93fa4010f72e5dffae8201e79429fc	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
7af104d73fc8d5184af7c20f43a20c78	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
1f167709ee510bd521c35c8271e8f14a	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonaceae		
a1d490aa0f1e1d8d59c650ae29cc6b50	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae		
26710a1d067a83744e2ce2a129e4b7d8	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
8b024cd16c7d4e962e4b88d473bae878	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	uncultured	unculturedbacteriumJM9_B4
f7488e2296d9f1adbd88633f6dae96ad	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	
c2abaec2f5a27600003c5f49833b32e9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium]coprostanoligenesgroup	
37a307827e2f08025106b1a10b9de2ce	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
d2d2d3b1169cc5c58fc7e1b049e54b70	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	unculturedbacterium
270760644b499cedaf13b88cfc776ba6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium]coprostanoligenesgroup	
a2503b86476c01dbffdadf6f2b4c75d2	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
1b7dec99f1946363eb424036dfa9c335	Bacteria	Marinimicrobia(SAR406clade)	MarinimicrobiabacteriumSCGCAAA160-I06	MarinimicrobiabacteriumSCGCAAA160-I06	MarinimicrobiabacteriumSCGCAAA160-I06	MarinimicrobiabacteriumSCGCAAA160-I06	MarinimicrobiabacteriumSCGCAAA160-I06
36eedc2937e4f5b05900d123df08d430	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5marinegroup	
b1b8738ca679c1266fa0369c13932a61	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium1	
316c5c7f304c222fc3de623f661de265	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
d81cac6f2fb3e1c828a43d48aa0c2427	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Dubosiella	
1fbc6ab5c56a6c382bc00ec0165762d5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
f69739597eb873fcbb5a460bf0833c5e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	
bdb309a8c0b1a1e2e7a4d2c6792bfdb1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Kaistia	
840556d945d5db05a3071b14f6c36422	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Pelotomaculum	unculturedbacterium
1abb6f6c715eea5893807774b444599e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
fb102dd7e3fdc30be9b5861a0ca2a6b8	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	BD1-7clade	metagenome
aa2046e1237047dbbb18a795f9d36017	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
11d2146a46d7abca6538e46313f095cd	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116clade	unculturedalphaproteobacteriumCHAB-III-8	unculturedalphaproteobacteriumCHAB-III-8
1ea8bb1afca980aaed3a10792c59b7de	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	uncultured	unculturedanaerobicbacterium
1e24738777239a94e16f1c36684613dc	Bacteria	Proteobacteria	Gammaproteobacteria	Competibacterales	Competibacteraceae	Plasticicumulans	
ef9798b58433e3bbefb59d12b847049e	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter	
bcb88001ad2ef66d40756551ed96d63f	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Moheibacter	unculturedbacterium
5d7abd8e32413aa2c7c78a7da5461f77	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto12	Clostridiummagnum
b9ad5d71caab430a93a117e512204043	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
514d2fa8bfd544e41d80cf8775b64b8e	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium]coprostanoligenesgroup	
3670102750e63109dd2e4f6779606523	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
c189b7f77bf1786a535072dfac05ce38	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	
628210a09048f683b31e09f3a9e2b72e	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	RikenellaceaeRC9gutgroup	unculturedorganism
03445e3f94e975a24a068990fbdbbaf4	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrosotaleales	Nitrosotaleaceae	unculturedthaumarchaeote	unculturedthaumarchaeote
2cc39f5e6b42e6d7834b5d44df3dad8d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
20c4e1e323df579157c079cc940b80f4	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	
6a1eb54034b580a3e6072891760456d1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
2248d67748b91094dce35ec009040bc9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
15a447c8f290ef7409f5c04f75b514b9	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	uncultured	Propionisporasp.
f71189a76f67793349bd6eaaba6ac5c8	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
08f4d6ec8291bed11c98cae5c9567de5	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
0229cceed8d2103ad67eea9978577b44	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
42b7605d4b27ca93441c41f0863aa2e3	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	
22153ad50ac7f533e89dc47c87518ce3	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGCAAA164-E04	unculturedbacterium
1187304c22a867b2555234ae032741a5	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
b6579b7379a4384b5afd3d79e895bbf4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
43e58890aaec2dd9dc9369991d8512eb	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	ChristensenellaceaeR-7group	
027f4aa05bdaf470288b7585578375e9	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
8cb3dcff93a9b309582f50df9eeabb6c	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	
bfa0707ab41bacbcbfee67912ab6b9eb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	
cf024cc6f191810c7a6c33360490b9c7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Ruminofilibacter	
b6461c7cde8091c22af8159607dbab1d	Bacteria	Proteobacteria	Alphaproteobacteria				
888543f8a1cc079441ce9217cabf7f21	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	Devosiaglacialis
3319c4bf322f31160e2122d62aac1b69	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-005	
c2bd6c2523997fa0bfa4e962987b500e	Bacteria	Actinobacteria	Actinobacteria	PeM15			
2e89d21e07727729333670d0be1a6f2b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
d5b39b89cf74b8c653e8c4175fdc11d7	Bacteria	Proteobacteria	Alphaproteobacteria				
8a1ee958c151c0de5242f29e6d3b0e40	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
1b29db8bd5341eb1a8ad5a3dd0c9f501	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Marinobacterium	
3d5fa2ea49c03f03c286b207ed3aecaa	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
86f87418194aaa2547fed3d836afa746	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
97ae12368b86c331bbc12f8aac510d4f	Bacteria	Firmicutes	Bacilli	Bacillales			
9b306a1caa8dbfb4ae811badad49c2e5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
112c4f249bfd09c27379c158d61e1df1	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales			
65779b49da53028c5813d85bba6c5ac6	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
4772162edf0931e59b4766722ad74e66	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Achromobacter	
c9407880e12f6bb9eceb89f1d68d8bd9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
333ecfe32dd95875f4328a1bf89d9df6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	CandidatusSoleaferrea	
33da96ece57615f1b6ba4c54efcd3ab2	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae		
3d21f0774cc43b400fb3272fa9be2487	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
9f797229dd48e89be4952c57eb18f550	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	OdoribacterlaneusYIT12061
4795ce6849b8ed494b4fea63b36892dd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
e0accacf60e3c435460601959059dd8e	Bacteria	Gemmatimonadetes	PAUC43fmarinebenthicgroup				
171d5635b816f16a8919120be2171ee2	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	Clostridiumsp.14AAG2-ana7-2
406905622d1b78d3da1f59326b33fa29	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
f02f96395bf4a1f74e22ca2dcd24f9e9	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
d02387149ee0bd2d2316705a0cfaef46	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae		
e0b3186693d1acda7adaf27ac68c857b	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Terrisporobacter	
da1d57110cacfc24812867c23baa2bc2	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	[Clostridium]innocuumgroup	
073a04beecbd5685f7d12018fc05c675	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	uncultured	unculturedbacterium
329a2efe9db8eb78261a95585ff3779d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	BacteroidetesvadinHA17		
8cdea946ae7ac334ecbe51989f79d9d0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae2		
6c9d028d8a6d660b26b624e4a2c94fa3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
78a4ab3fd7d26ea445accc80f5d894d0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
357551f644064bb2b49614b1caab2fa5	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
65f46d8c10965a970fcc6949e8c793f6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	
3c0389e0cc34b2985f9ac71074cd4beb	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeUCG-006	unculturedbacterium
3696e8f5ec4cc3ec77236fc922bf8f2c	Bacteria	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116clade	CandidatusPuniceispirillum	
13a4f4f1141d215a669884ce9b1c5698	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	CandidatusActinomarina	
abee1f072339f49d25093ff2a6727564	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	AzospirillalesIncertaeSedis	Stella	
7ff58f5a2bf3e722ab884b0be6654dd9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
f26e04a14ef89fb6a27c1e72dbe88036	Bacteria						
33fff43bb4e3308053222796a4f393d6	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14		
d4627bfcc78fca5de93965069ef1de68	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
25b287f71ef75f7e0691f2c11df25383	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
d4354f7a2a4f373a409cef82a991add0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
c75b8933f6b7d9d2249f79693c197c99	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	
ff486a6c2536c12f932aac172c3ad523	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	
d89c3dec5c2ff0a3dc34f3f5c6f138a7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
88f0e97512861b84a0fe5b65f45306c6	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella3	
370932ab8d116c44ffd3af100a26d1ff	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales	metagenome	metagenome	metagenome
e6e5f6767a262c282a7236d4ffcb9e1e	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	
6033f7524deae629186dd18eefc105cd	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	RikenellaceaeRC9gutgroup	unculturedprokaryote
206fa846c82533ca7be82bab50ebda64	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	
8328e2d099b7e42e57ae8f3ccde9e01d	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
62fde4dc96862c5fe68a6b9c1bfd6f2c	Bacteria	Bacteroidetes	Bacteroidia				
bfd981fa864a893faf811e516f8bcc30	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium9	
cdc8827fb09b36383a77689e69125d68	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
c0d7dc8c92a10e27d8009590e121be7b	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
7f697c8927d95d1cea19334f16cd120b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Kaistia	
b0f283e5b07dc89b822c9070f8a73478	Archaea	Crenarchaeota	CrenarchaeotaIncertaeSedis	Aigarchaeales	Caldiarchaeaceae	CandidatusCaldiarchaeum	
6f375ebf4a45b26d354512625e33ec57	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	unculturedmicroorganism
cd447c178ef044e96cb389a277a0e412	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
7e3c525fd99bdb3f96d25f0b0041de4c	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
6092b5b772cda9dcb5fdf251bd1b99c3	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
be71d4139bfb87e888891e168733e178	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
1213170f2936ef0f3be24bafca0d6a30	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella9	
59433c131bb28fc74a1a7ffc6e88a43d	Bacteria	Bacteroidetes	Rhodothermia	Balneolales	Balneolaceae	Balneola	
6a5e211e898d785b4136e825ca9eec1f	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
769be2ad9350cb582d2270acc245e7b4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
b8da892ff49398d72e09e2c1f276e52e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
16f5291cb27fa5ff166a410b717735fe	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	unculturedSaprospiraceaebacterium
85863bbd258a4aae7011887a144741d5	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured	unculturedbacterium
6287e55a406ffd4a53b32ef906eab835	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	VerrucomicrobiabacteriumADurb.Bin063
2390099880a41209eba5b20642e323a5	Bacteria						
06d5b59a90da09c84feffcf2408135d8	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04marinegroup	
318b23d1285457a8b8d53e5261675b83	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
6831984cc64d58fae5758627beb1e4a3	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	uncultured	unculturedbacteriumJM9_B4
3a542b0221cefe11880045291001fa87	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5marinegroup	
4d9e9ee19b7a88489c15fd4fbc3fb399	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
afc7968b2abbbd51ed2a1e3d3b148937	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
a009774cd14c5de1235dfae77820a0c2	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae		
9fe4398946c6305c8fc6c320d1374f84	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae		
aadba1e52120b2e8245dcc7bea9ebc62	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
8ab8420a425e168133ec97c2b64b9695	Bacteria	Bacteroidetes	Bacteroidia				
62a29570191a2ca60f1a2a22a93e0aef	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Smithella	
c39a4d8cdf420cbb5ae308c845b54f7a	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		
b377bfa6fbe9766926dfad6642d700f0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
715d5b4f68ac147c590ef103ff2102cc	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
a2a0ca21733076942e0d0ff7dce748c6	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
de6493861deb14e388955117a628f109	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
8f80e818a568c2f7a80f61700a401e9e	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	ChitinophagaterraeKimandJung2007
f05803ce9304d682da157cd0f5bd3dc3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
1912ed7844a0ca0d4c101e0edeb4697e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
b5384a58276164c451b601f5a5891a43	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	unculturedbacterium
a74c1a313bf6ceb06a06c3e29d71653d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella9	
d5271348155ef3621c3540ea898ca544	Bacteria	Proteobacteria	Gammaproteobacteria				
d6990065f70d02a63986eb2f33dbedf0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
eacc521c1d9a138c43dcf2dd3cc39ae9	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	DefluviitaleaceaeUCG-011	
6ec6245ebfba386c5bb743bcbf85df3a	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	unculturedDesulfovibriosp.	unculturedDesulfovibriosp.
27f2c2a75bed6bdfa525e914e6d7d587	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae		
abc28613c6d0bacd126b4dc1ac24aca3	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	uncultured	unculturedRuminococcussp.
a718fea71cd3d30e1c73e3249eb002aa	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	
0c2e9c46bcc8488c53055207bbef3407	Bacteria	Proteobacteria	Deltaproteobacteria	DeltaproteobacteriaIncertaeSedis	Syntrophorhabdaceae	Syntrophorhabdus	
3bc74cf58133aa33274d994583f00f82	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Smithella	
7e3f60edee38333561c613b6b4562fd7	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	CoriobacterialesIncertaeSedis	uncultured	gutmetagenome
9acc3b0bcdaf55040a4b5c7444db961e	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	
17d87a63b0b9e49021a08e4dda31494c	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
19a2bbc385a4c3db65e09dbeb7cbfdb7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
325b24d6973d2911317847b1c8992376	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Comamonas	
4273fe73dafc8bb4db9dc652261a7e27	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169marinegroup		
5cb32482d20c8681b629eabed8b3f539	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
503d0306f07b5e1a1197a2617a9a9064	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
d6496ad180004e863fcff26a55dd0d41	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
47ea236cd3e52f5c97b97bf945d70887	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
59f7c6eaa95f86fcedad0a0633dbdd39	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Parvibacter	unculturedbacterium
a24359905472abb8336195153098d8c5	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae		
